iso3,location,code_id,lat,lon,people,accuracy,hazard
PER,Huicungo,6,-7.32,-76.777,10,ADM3,Storm
GTM,Municipio de Jocotán,6,14.774,-89.38,10,ADM2,Landslide/Wet mass movement
PER,Colpas,6,-10.268,-76.415,10,ADM3,Flood
ESP,Cerro de los Palos,7,39.679,-4.42,10,?,Wildfire
GTM,Huehuetenango,2,15.663,-91.584,10,ADM1,
PHL,Tampakan,6,6.444,124.927,10,ADM3,Tornado
GRC,Αμυγδαλέα,7,37.847,22.319,10,ADM3,Wildfire
PER,Los Baños del Inca,6,-7.083,-78.47,10,ADM3,Flood
PER,Llauta,6,-14.244,-74.92,10,ADM3,Flood
PER,Jesus Nazareno,6,-13.123,-74.209,10,ADM3,Mixed disasters
PER,José Gálvez,6,-6.926,-78.159,10,ADM3,Dry mass movement
BRA,Jaguaruna,6,-28.659,-49.08,10,ADM2,Flood
USA,Lewisburg,6,36.986,-86.947,10,ADM3,Storm
PER,Chavín,6,-13.077,-75.913,10,ADM3,Flood
CMR,Diche I,1,5.85,9.756,10,ADM3,
PER,Acora,6,-16.284,-69.906,10,ADM3,Flood
COD,Bandundu City,6,-3.333,17.431,10,ADM2,Flood
CAF,Mbrès,1,6.671,19.798,10,ADM3,
BOL,Municipio Turco,6,-18.322,-68.529,10,ADM3,Flood
PER,Potoni,6,-14.39,-70.105,10,ADM3,Flood
PER,Calamarca,6,-8.17,-78.412,10,ADM3,Flood
BOL,Municipio Colquencha,6,-16.973,-68.261,10,ADM3,Hailstorm
PER,Pisac,6,-13.421,-71.85,10,ADM3,Flood
PER,Quisqui (Kichki),6,-9.87,-76.433,10,ADM3,Flood
CHE,Pollegio,6,46.372,8.947,10,ADM3,Landslide/Wet mass movement
USA,Loyall,6,36.852,-83.354,10,ADM3,Storm
PER,Piscobamba,6,-8.865,-77.358,10,ADM3,Flood
USA,Lost Creek Road,6,37.323,-83.177,10,ADM3,Storm
BOL,Municipio Villa Charcas,6,-20.583,-64.83,10,ADM3,Flood
PER,Putumayo,6,-2.303,-73.416,10,ADM3,Flood
SOM,Qardho,0,9.502,49.508,10,ADM2,
BRA,Antônio Carlos,6,-27.517,-48.768,10,ADM2,Storm
KOR,Hadong-gun,6,35.12,127.802,10,ADM2,Flood
USA,Benham,6,36.965,-82.948,10,ADM3,Storm
SLV,Sensembra,6,13.672,-88.17,10,ADM2,Dry mass movement
PER,Pancán,6,-11.749,-75.486,10,ADM3,Flood
PAN,Tonosí,6,7.395,-80.509,10,ADM2,Flood
BRA,Porto Feliz,6,-23.216,-47.523,10,ADM2,Storm
BRA,Prata,6,-19.373,-48.944,10,ADM2,Storm
MEX,Capulhuac,6,19.217,-99.457,10,ADM3,Flood
BRA,Ivorá,6,-29.507,-53.568,10,ADM2,Storm
USA,Jamestown,6,36.985,-85.063,10,ADM3,Storm
BRA,Batayporã,6,-22.465,-53.177,10,ADM2,Storm
PER,District of La Cruz,6,-3.671,-80.571,10,ADM3,Flood
USA,RUTH,6,31.383,-90.316,10,ADM3,Storm
USA,Lisbon,6,43.163,-88.243,10,ADM3,Flood
COD,Mboko,0,-3.787,29.093,10,ADM3,
BOL,Municipio Padilla,6,-19.412,-64.158,10,ADM3,Flood
PER,Anta,6,-9.358,-77.599,10,ADM3,Flood
COD,Lubero,2,-0.065,28.771,10,ADM2,
GTM,San Francisco,6,16.799,-89.934,10,ADM2,Storm
COD,Katanda,2,-6.081,23.928,10,ADM2,
COD,Ihanga,0,-2.906,28.544,10,ADM3,
BRA,Vargem Alta,6,-20.647,-41.009,10,ADM2,Storm
VNM,Hon Dat District,6,10.231,104.932,10,ADM2,Storm
BRA,São Geraldo do Baixio,6,-18.918,-41.363,10,ADM2,Storm
USA,Rockfield,6,36.91,-86.564,10,ADM3,Storm
TUR,Mersin,7,36.622,33.931,10,ADM1,Wildfire
BRA,Novo Barreiro,6,-27.892,-53.112,10,ADM2,Storm
BRA,Itinga do Maranhão,6,-4.528,-47.489,10,ADM2,Erosion
USA,Sextons Creek,6,37.315,-83.784,10,ADM3,Storm
BRA,Barão,6,-29.396,-51.546,10,ADM2,Storm
GTM,Petén,2,16.832,-90.045,10,ADM1,
UGA,Bamunanika,6,0.687,32.608,10,ADM3,Storm
PER,Mariano Melgar,6,-16.376,-71.462,10,ADM3,Flood
TUR,Antalya,7,36.76,31.935,10,ADM1,Wildfire
TUR,Kahramanmaraş,7,37.885,36.885,10,ADM1,Wildfire
BRA,Corupá,6,-26.424,-49.318,10,ADM2,Storm
USA,East Lynn,6,38.168,-82.378,10,ADM3,Storm
USA,River,6,37.901,-82.747,10,ADM3,Storm
SLV,Cinquera,6,13.889,-88.96,10,ADM2,Storm
SLV,La Libertad Oeste,6,13.704,-89.443,10,ADM2,Storm surge
PER,San Pedro de Coris,6,-12.578,-74.412,10,ADM3,Flood
PER,San Antonio,6,-14.17,-72.623,10,ADM3,Dry mass movement
PER,San Antonio de Antaparco,6,-13.068,-74.435,10,ADM3,Flood
PER,San Juan de Cutervo,6,-6.163,-78.598,10,ADM3,Dry mass movement
PER,Huasmin,6,-6.838,-78.245,10,ADM3,Flood
UKR,Zolochiv,1,50.286,35.984,10,ADM3,
NZL,Whangarei,7,-35.728,174.321,10,ADM3,Wildfire
NZL,Akaroa,6,-43.825,173.021,10,ADM2,Landslide/Wet mass movement
JPN,Rikuzen Takata,7,38.956,141.742,10,ADM3,Wildfire
BRA,Juti,6,-22.854,-54.522,10,ADM2,Storm
BRA,Júlio de Castilhos,6,-29.264,-53.625,10,ADM2,Flood
PER,Lucanas,6,-14.622,-74.233,10,ADM3,Dry mass movement
USA,Camp Creek,6,37.495,-81.103,10,ADM3,Storm
BRA,Cuparaque,6,-18.997,-41.134,10,ADM2,Flood
USA,Eckman,6,37.405,-81.464,10,ADM3,Storm
PER,Juliaca,7,-15.493,-70.136,10,ADM3,Wildfire
USA,Hatfield,6,37.725,-82.368,10,ADM3,Storm
GTM,Malacatancito,6,15.213,-91.454,10,ADM2,Storm
PER,Shunqui,6,-9.731,-76.783,10,ADM3,Flood
PSE,Jaba,1,32.323,35.222,10,ADM3,
BRA,Braço do Norte,6,-28.247,-49.13,10,ADM2,Flood
BOL,Municipio Camiri,6,-20.063,-63.49,10,ADM3,Flood
MEX,Chandio,2,19.067,-102.352,10,?,
PER,Estique,6,-17.542,-70.018,10,ADM3,Flood
PER,Granada,6,-6.107,-77.628,10,ADM3,Flood
GRC,Chalandra,7,38.548,25.931,10,ADM3,Wildfire
GRC,Keramos,7,38.556,25.936,10,ADM3,Wildfire
BRA,Vespasiano Corrêa,6,-29.071,-51.866,10,ADM2,Flood
BOL,Municipio Teoponte,6,-15.436,-67.702,10,ADM3,Flood
PER,Chacayan,6,-10.471,-76.431,10,ADM3,Flood
PHL,Iloilo City,6,10.71,122.563,10,ADM3,Tornado
AUS,Bulahdelah,7,-32.383,152.199,10,ADM3,Wildfire
GTM,San Juan Cotzal,6,15.426,-91.008,10,ADM2,Flood
BOL,Municipio Puerto Pérez,6,-16.354,-68.598,10,ADM3,Hailstorm
GTM,San José Chacayá,6,14.774,-91.223,10,ADM2,Landslide/Wet mass movement
PER,Ate,6,-12.039,-76.897,10,ADM3,Dry mass movement
BOL,Municipio Tolata,6,-17.521,-66.01,10,ADM3,Flood
USA,West Van Lear,6,37.786,-82.781,10,ADM3,Storm
NGA,Ribadu,2,9.291,12.782,10,ADM3,
PER,Viraco,6,-15.658,-72.525,10,ADM3,Flood
PER,Uchumarca,6,-7.047,-77.806,10,ADM3,Flood
UKR,Synelnykove Raion,1,48.31,35.352,10,ADM2,
BRA,Cataguases,6,-21.345,-42.65,10,ADM2,Storm
ARG,Bragado,6,-35.116,-60.486,10,ADM3,Storm
GTM,Chiquimula,2,14.689,-89.396,10,ADM1,
ARG,San Miguel,6,-28.071,-57.541,10,ADM3,Flood
PHL,Kidapawan City,6,7.042,125.093,10,ADM3,Tornado
PHL,Jones,1,16.561,121.702,10,ADM3,
BDI,Gishuha,6,-2.8,30.218,10,ADM3,Storm
PER,Santa Rosa de Alto Yanajanca,6,-8.653,-76.315,10,ADM3,Flood
CRI,Cantón Upala,6,10.884,-85.145,10,ADM2,Flood
PER,Chilcas,6,-13.169,-73.866,10,ADM3,Flood
CRI,Cantón Quepos,6,9.413,-84.07,10,ADM2,Flood
USA,Henlawson,6,37.902,-81.988,10,ADM3,Storm
RUS,Novopavlovka,7,51.215,109.212,10,ADM3,Wildfire
NOR,Lillestrøm,6,59.957,11.049,10,ADM3,Landslide/Wet mass movement
BRA,Muqui,6,-20.915,-41.301,10,ADM2,Flood
VNM,Chợ Mới District,6,10.455,105.478,10,ADM2,Landslide/Wet mass movement
PER,Vicco,6,-10.841,-76.236,10,ADM3,Flood
NGA,Kuburmbula,1,10.904,12.952,9,ADM3,
BRA,Ibirama,6,-27.034,-49.523,9,ADM2,Hailstorm
USA,UTICA,6,37.603,-87.112,9,ADM3,Storm
PER,Cotaruse,6,-14.416,-73.205,9,ADM3,Flood
NGA,Gassol,6,8.535,10.446,9,ADM3,Flood
NGA,Mallamfatori Kessa,1,13.692,13.486,9,ADM3,
ARG,Partido de Escobar,6,-34.343,-58.778,9,ADM2,Flood
ARG,Marcos Juárez,6,-32.695,-62.104,9,ADM3,Storm
NGA,Gumsuri/Misakurbudu,1,11.018,12.944,9,ADM3,
NGA,Kareto,1,12.856,12.49,9,ADM3,
USA,Burnwell,6,37.629,-82.223,9,ADM3,Storm
NGA,Dabira,1,12.583,12.534,9,ADM3,
BRA,Rio Doce,6,-20.245,-42.896,9,ADM2,Storm
USA,Palos Verdes Estates,7,33.787,-118.402,9,ADM3,Wildfire
USA,Mount Hope,6,37.867,-81.135,9,ADM3,Storm
PER,Bagua,6,-5.639,-78.532,9,ADM3,Flood
GTM,Sanarate,6,14.777,-90.194,9,ADM2,Flood
USA,Louin,6,32.071,-89.261,9,ADM3,Storm
NGA,Gudumbali East,1,12.975,13.29,9,ADM3,
USA,Big Bend,6,42.881,-88.207,9,ADM3,Flood
KGZ,City of Osh,6,40.52,72.806,9,ADM3,Flood
BRA,Cambira,6,-23.632,-51.567,9,ADM2,Hailstorm
USA,Fulton,6,34.274,-88.409,9,ADM3,Storm
PER,Llumpa,6,-8.961,-77.367,9,ADM3,Flood
PER,Comas,6,-11.658,-74.982,9,ADM3,Flood
USA,Garciasville,6,26.319,-98.694,9,ADM3,Flood
PER,Santiago de Tucuma,6,-12.31,-74.892,9,ADM3,Flood
USA,Gracey,6,36.878,-87.662,9,ADM3,Storm
NGA,Turan,1,7.664,9.256,9,ADM3,
PER,Santo Domingo de Acobamba,6,-11.769,-74.795,9,ADM3,Flood
BRA,Açucena,6,-19.03,-42.411,9,ADM2,Storm
MEX,Antiguo Morelos,7,22.566,-99.087,9,ADM3,Wildfire
USA,Jonancy,6,37.316,-82.583,9,ADM3,Storm
USA,Kilmichael,6,33.443,-89.572,9,ADM3,Storm
USA,Oil Springs,6,37.81,-82.942,9,ADM3,Storm
USA,Omar,6,37.756,-82.0,9,ADM3,Storm
USA,New Castle,6,38.433,-85.17,9,ADM3,Storm
USA,Cromwell,6,37.34,-86.788,9,ADM3,Storm
BGD,Sirajganj,6,24.457,89.708,9,ADM3,Erosion
PER,Antabamba,6,-14.365,-72.878,9,ADM3,Flood
PER,Bolognesi,6,-8.35,-78.051,9,ADM3,Mixed disasters
USA,Ages,6,36.858,-83.246,9,ADM3,Storm
PER,Checacupe,6,-14.027,-71.454,9,ADM3,Flood
PER,Chacoche,6,-13.942,-72.99,9,ADM3,Mixed disasters
NPL,Kailali,6,28.731,80.904,9,ADM2,Storm
BRA,Barretos,6,-20.528,-48.677,9,ADM2,Storm
USA,Bayview,6,26.129,-97.398,9,ADM3,Flood
NGA,Wulgo,1,12.484,14.183,9,ADM3,
BDI,Karama,6,-2.785,30.202,9,ADM3,Hailstorm
BGD,Rangpur,6,25.757,89.241,9,ADM3,Storm
BGD,Cox's Bazar District,6,21.166,92.04,9,ADM2,Landslide/Wet mass movement
BDI,Ruyaga,6,-3.104,29.969,9,ADM3,Hailstorm
PER,Rocchacc,6,-13.44,-73.601,9,ADM3,Flood
NPL,Dhanusadham,6,26.882,86.037,9,ADM3,Flood
BDI,Ruganira,6,-3.153,29.909,9,ADM3,Hailstorm
NPL,Panchthar,6,27.149,87.855,9,ADM2,Landslide/Wet mass movement
SLV,Comacarán,6,13.53,-88.066,9,ADM2,Flood
PER,San Pablo,6,-7.118,-78.823,9,ADM3,Mixed disasters
PER,Huanta,6,-12.94,-74.248,9,ADM3,Flood
IND,Daman and Diu,6,20.42,72.864,9,ADM2,Flood
JPN,Hiroshima Prefecture,6,34.556,132.775,9,ADM1,Flood
NPL,Thulo Dhading,7,27.639,85.896,9,ADM3,Wildfire
USA,Horse Cave,6,37.179,-85.907,9,ADM3,Storm
NPL,Sankhuwasabha,6,27.547,87.226,9,ADM2,Earthquake
NPL,Dang,6,27.968,82.478,9,ADM2,Storm
URY,Cerro Largo,6,-32.34,-54.269,9,ADM1,Flood
PER,Micaela Bastidas,6,-14.135,-72.592,9,ADM3,Mixed disasters
BRA,Itacoatiara,6,-3.134,-58.434,9,ADM2,Flood
PER,Curpahuasi,6,-14.064,-72.67,9,ADM3,Flood
PER,Santa Rosa,6,-14.14,-72.657,9,ADM3,Flood
NPL,Bhojpur,7,27.174,87.093,9,ADM2,Wildfire
PER,Chota,6,-6.561,-78.651,9,ADM3,Flood
CRI,Golfito,6,8.653,-83.165,9,ADM3,Flood
BDI,Gishiha,6,-4.099,29.706,9,ADM3,Flood
BDI,Kiremba,6,-3.53,29.365,9,ADM3,Flood
USA,Sophia,6,37.708,-81.251,9,ADM3,Storm
ARG,Chamical,6,-30.363,-66.312,9,ADM3,Flood
NPL,Makwanpur,7,27.437,85.055,9,ADM2,Wildfire
USA,Ferguson,6,38.744,-90.305,9,ADM3,Storm
PER,Vilcabamba,6,-14.078,-72.625,9,ADM3,Mixed disasters
UKR,Yunakivka,1,51.122,35.032,9,ADM3,
GTM,San Miguel Acatán,6,15.704,-91.598,9,ADM2,Storm
USA,Upton,6,37.465,-85.901,9,ADM3,Storm
USA,Verdunville,6,37.845,-82.055,9,ADM3,Storm
PHL,San Remigio,6,10.924,122.201,9,ADM3,Landslide/Wet mass movement
PER,Turpay,6,-14.228,-72.622,9,ADM3,Flood
BRA,São José do Herval,6,-29.064,-52.273,9,ADM2,Storm
PER,Poroy,6,-13.496,-72.044,9,ADM3,Flood
BRA,Teodoro Sampaio,6,-22.416,-52.364,9,ADM2,Storm
BRA,Tefé,6,-4.522,-65.604,9,ADM2,Erosion
ARG,San Lorenzo,6,-26.063,-65.981,9,?,Flood
PHL,Barbaza,6,11.255,122.131,9,ADM3,Tornado
NGA,Ardimini,1,12.456,12.561,9,ADM3,
PER,Valera,6,-6.078,-77.87,9,ADM3,Flood
NGA,Gwer West,2,7.664,8.178,8,ADM3,
PHL,Mankayan,6,16.857,120.794,8,ADM3,Storm
BRA,Vargem Bonita,6,-20.406,-46.314,8,ADM2,Dry mass movement
BRA,Tamandaré,6,-8.758,-35.105,8,ADM2,Storm
GTM,Santa Rosa de Lima,2,14.446,-90.357,8,ADM3,
BRA,Rio das Ostras,6,-22.455,-41.949,8,ADM2,Storm
BRA,Ribeirão Pires,6,-23.704,-46.4,8,ADM2,Storm
USA,Midway,6,38.151,-84.684,8,ADM3,Storm
USA,Varney,6,37.669,-82.122,8,ADM3,Storm
PHL,San Jose,1,12.353,121.066,8,ADM3,
MYS,Jempol District,6,2.803,102.355,8,ADM3,Flood
MMR,Twantay,6,16.738,95.985,8,ADM3,Tornado
USA,Whitman,6,37.813,-82.025,8,ADM3,Storm
USA,Wittensville,6,37.863,-82.8,8,ADM3,Storm
USA,White Mills,6,37.555,-86.032,8,ADM3,Storm
IDN,Ponorogo,6,-7.871,111.462,8,ADM2,Landslide/Wet mass movement
UKR,Poltava Oblast,1,49.638,34.076,8,ADM1,
ARG,Cote Lai,6,-27.53,-59.575,8,ADM3,Flood
USA,Sitka,6,37.881,-82.838,8,ADM3,Storm
NPL,Nawalparasi,6,27.611,83.87,8,ADM2,Storm
MEX,Ozumba,6,19.016,-98.795,8,ADM3,Landslide/Wet mass movement
RUS,Большое Солдатское,1,51.329,35.499,8,ADM3,
NPL,Arghakhanchi,6,27.932,83.146,8,ADM2,Landslide/Wet mass movement
RUS,Valuysky District,1,50.162,37.965,8,ADM2,
USA,Hawesville,6,37.9,-86.755,8,ADM3,Storm
IDN,Langgur,6,-5.664,132.734,8,ADM2,Flood
KEN,Kilifi,2,-3.151,39.675,8,ADM1,
ECU,Carchi,6,0.838,-78.208,8,ADM1,Flood
USA,Caretta,6,37.336,-81.673,8,ADM3,Storm
USA,Rivesville,6,39.53,-80.117,8,ADM3,Flood
SLV,Santo Tomás,7,13.643,-89.134,8,ADM2,Wildfire
SLV,San Francisco Gotera,6,13.695,-88.106,8,ADM2,Dry mass movement
NPL,Rukum,6,28.734,82.714,8,ADM2,Flood
BRA,Itirapina,6,-22.304,-47.835,8,ADM2,Storm
IDN,Pinrang,6,-3.793,119.653,8,ADM2,Landslide/Wet mass movement
BRA,Barrinha,6,-21.224,-48.084,8,ADM2,Storm
USA,Irvington,6,37.88,-86.284,8,ADM3,Storm
KEN,Turkana,2,2.766,35.598,8,ADM1,
IDN,Gunung Sugih,6,-4.974,105.219,8,ADM2,Tornado
TWN,Keelung,6,25.114,121.708,8,ADM2,Typhoon/Hurricane/Cyclone
USA,Shady Spring,6,37.706,-81.098,8,ADM3,Storm
NPL,Jajarkot,6,28.87,82.169,8,ADM2,Flood
NPL,Kalikot,6,29.216,81.688,8,ADM2,Flood
NPL,Kaski,6,28.345,83.972,8,ADM2,Flood
NPL,Humla,6,30.026,81.833,8,ADM2,Flood
BDI,Kigamba,6,-3.037,30.522,8,ADM2,Flood
GTM,Quiché,2,15.437,-91.003,8,ADM1,
BDI,Nyabikere,6,-3.293,30.108,8,ADM3,Hailstorm
NPL,Parsa,6,26.885,85.639,8,ADM3,Storm
NPL,Pyuthan,6,28.121,82.858,8,ADM3,Flood
NPL,Solukhumbu,6,27.725,86.781,8,ADM2,Flood
NPL,Surkhet,7,28.657,81.514,8,ADM2,Wildfire
NZL,Lyttelton,6,-43.605,172.701,8,ADM2,Landslide/Wet mass movement
USA,Knobel,6,36.32,-90.6,8,ADM3,Flood
USA,Dorton,6,37.277,-82.579,8,ADM3,Storm
USA,Ekron,6,37.929,-86.179,8,ADM3,Storm
GTM,Municipio de Sumpango,6,14.656,-90.746,8,ADM2,Storm
GTM,Palencia,7,14.684,-90.311,8,ADM2,Wildfire
USA,Campbellsburg,6,38.524,-85.203,8,ADM3,Storm
IDN,Tabing Airport,6,-0.874,100.351,8,ADM2,Tornado
IDN,Nganjuk,6,-7.602,111.901,8,ADM2,Tornado
USA,Bay,6,35.744,-90.564,8,ADM3,Flood
UGA,Busia,6,0.468,34.09,8,ADM3,Storm
IDN,Kalianda,6,-5.736,105.595,8,ADM2,Flood
USA,Hardyville,6,37.254,-85.786,8,ADM3,Storm
BRA,Botumirim,6,-16.91,-43.008,8,ADM2,Storm
BRA,Brasnorte,6,-12.249,-58.003,8,ADM2,Storm
UKR,Bucha,1,50.545,30.215,8,ADM3,
GTM,La Libertad,6,15.55,-91.92,8,ADM2,Storm
USA,Turkey Creek,6,37.671,-82.307,8,ADM3,Storm
MEX,Palmita,2,18.018,-102.217,8,ADM3,
NGA,Tutare,2,8.592,10.693,8,ADM3,
USA,Overland,6,38.701,-90.362,8,ADM3,Storm
BDI,Rumonge,0,-3.876,29.471,8,ADM1,
SLV,Talnique,6,13.667,-89.408,8,ADM2,Flood
USA,Berkeley,6,38.754,-90.331,8,ADM3,Storm
IDN,Sorong,6,-0.863,131.254,8,ADM2,Flood
USA,Avawam,6,37.225,-83.275,8,ADM3,Storm
BRA,Pinheiro Machado,6,-31.438,-53.422,8,ADM2,Storm
IDN,Batam City,6,1.106,104.038,8,ADM2,Landslide/Wet mass movement
IDN,Bojonegoro,6,-7.152,111.882,8,ADM2,Flood
BRA,Recreio,6,-21.529,-42.443,8,ADM2,Storm
BRA,Ponte Nova,6,-20.409,-42.894,8,ADM2,Storm
IDN,Lombok Barat,6,-8.672,116.122,8,ADM2,Flood
CHL,Los Sauces,7,-37.986,-72.787,8,ADM3,Wildfire
COG,Brazzaville,6,-4.269,15.271,8,ADM3,Flood
SOM,Jariiban,0,7.162,49.001,8,ADM2,
BRA,Vista Gaúcha,6,-27.267,-53.697,8,ADM2,Storm
BRA,Várzea Alegre,6,-6.762,-39.316,8,ADM2,Storm
LKA,Galle District,6,6.105,80.152,8,ADM2,Storm
USA,Magee,6,31.874,-89.734,8,ADM3,Storm
USA,Louann,6,33.391,-92.792,8,ADM3,Flood
BRA,São Miguel do Oeste,6,-26.728,-53.518,8,ADM2,Storm
BRA,Astorga,6,-23.24,-51.695,8,ADM2,Hailstorm
CHL,Quilpué,6,-33.124,-71.367,8,ADM3,Storm
USA,Crestwood,6,38.324,-85.473,8,ADM3,Storm
PRT,Salvaterra de Magos,6,39.047,-8.693,8,ADM3,Storm
PRY,Ayolas,6,-27.392,-56.86,8,ADM3,Flood
GTM,Jacaltenango,6,15.666,-91.711,8,ADM2,Flood
USA,Troy,6,36.339,-89.164,8,ADM3,Storm
RUS,Gora-Podol,1,50.477,35.649,8,ADM3,
BDI,Bwisha,6,-2.782,30.153,8,ADM3,Flood
USA,Traskwood,6,34.449,-92.654,8,ADM3,Flood
USA,Eubank,6,37.278,-84.659,8,ADM3,Storm
IDN,Polewali,6,-3.433,119.353,8,ADM2,Tornado
NGA,Sabon Gari,1,11.525,7.325,8,ADM3,
ESP,Calzada de Calatrava,7,38.624,-3.725,8,ADM3,Wildfire
USA,Uniontown,6,37.775,-87.931,8,ADM3,Storm
BRA,Frei Gaspar,6,-18.14,-41.493,8,ADM2,Storm
BRA,Goiânia,6,-16.64,-49.26,8,ADM2,Flood
IND,Andaman and Nicobar Islands,6,12.092,92.769,8,ADM1,Flood
ZWE,Bulawayo,6,-20.161,28.573,8,ADM2,Flood
NGA,Guzamala West,1,12.663,13.276,8,ADM3,
NGA,Aduwa,1,12.811,13.241,7,ADM3,
PHL,Dao,6,11.388,122.692,7,ADM3,Tornado
GRC,Grammatikos,7,37.712,21.577,7,ADM3,Wildfire
PER,Yaurisque,6,-13.663,-71.922,7,ADM3,Flood
PER,Yurimaguas,6,-5.902,-76.122,7,ADM3,Storm
PHL,Altavas,6,11.51,122.469,7,ADM3,Landslide/Wet mass movement
FRA,Le Tignet,6,43.626,6.848,7,ADM3,Landslide/Wet mass movement
VNM,Phụng Hiệp District,6,9.788,105.706,7,ADM2,Landslide/Wet mass movement
VNM,Tiger Island - Cu lao My Hoa Hung,6,10.416,105.435,7,?,Landslide/Wet mass movement
NGA,Kauwa,1,12.961,13.717,7,ADM3,
NGA,Chibok Garu,1,10.855,12.863,7,ADM3,
YEM,Amran Governorate,1,16.3,43.869,7,ADM1,
ALB,Durrës,6,41.331,19.457,7,ADM3,Flood
NGA,Auke,2,7.51,7.796,7,ADM3,
USA,Fordsville,6,37.636,-86.717,7,ADM3,Storm
USA,Forest Falls,6,34.088,-116.92,7,ADM3,Landslide/Wet mass movement
UKR,Orikhiv Raion,1,47.645,35.724,7,ADM2,
UKR,Myropilske,1,50.942,35.316,7,ADM3,
BRA,Canudos do Vale,6,-29.321,-52.225,7,ADM2,Storm
BRA,Capão Bonito do Sul,6,-28.174,-51.423,7,ADM2,Storm
BRA,Cantagalo,6,-25.295,-52.153,7,ADM2,Flood
USA,Falcon Heights,6,26.559,-99.123,7,ADM3,Flood
PER,Cuchumbaya,6,-16.751,-70.686,7,ADM3,Flood
PER,Longar,6,-6.385,-77.546,7,ADM3,Flood
PER,Colquemarca,7,-14.285,-72.041,7,ADM3,Wildfire
PER,Cieneguilla,6,-12.076,-76.778,7,ADM3,Dry mass movement
USA,Gordon,6,36.993,-83.024,7,ADM3,Storm
USA,Ghent,6,38.738,-85.058,7,ADM3,Storm
BRA,Mataraca,6,-6.555,-35.037,7,ADM2,Flood
PER,Marcabamba,6,-15.15,-73.341,7,ADM3,Flood
UKR,Chuhuiv Raion,1,49.808,36.772,7,ADM2,
BRA,Belmiro Braga,6,-21.964,-43.459,7,ADM2,Storm
BRA,Palmeira do Piauí,6,-8.515,-44.436,7,ADM2,Drought
PER,Niepos,6,-6.926,-79.13,7,ADM3,Flood
USA,Irwindale,7,34.107,-117.934,7,ADM3,Wildfire
USA,Dayhoit,6,36.84,-83.376,7,ADM3,Storm
USA,DeMossville,6,38.804,-84.418,7,ADM3,Storm
USA,Kopperston,6,37.748,-81.57,7,ADM3,Storm
PER,Ongón,6,-8.208,-76.983,7,ADM3,Mixed disasters
USA,Keaton,6,37.986,-82.96,7,ADM3,Storm
USA,Kegley,6,37.397,-81.132,7,ADM3,Storm
USA,Jennings,6,38.719,-90.26,7,ADM3,Storm
BRA,Pinhão,6,-25.762,-51.653,7,ADM2,Storm
GTM,Santa Lucía Utatlán,6,14.781,-91.265,7,ADM2,Flood
PER,Chazuta,6,-6.572,-76.134,7,ADM3,Storm
PER,Challabamba,7,-13.215,-71.649,7,ADM3,Wildfire
BRA,Santa Helena de Minas,6,-16.903,-40.662,7,ADM2,Storm
USA,Lake Balboa,7,34.201,-118.501,7,ADM3,Wildfire
USA,Lannon,6,43.15,-88.164,7,ADM3,Flood
PER,Pira,6,-9.581,-77.707,7,ADM3,Flood
BOL,Municipio Warnes,6,-17.36,-63.041,7,ADM3,Flood
USA,Lozano,6,26.189,-97.541,7,ADM3,Flood
GTM,Todos Santos Cuchumatán,6,15.509,-91.604,7,ADM2,Flood
BWA,Maun,6,-19.986,23.422,7,ADM3,Flood
BWA,Palapye,6,-22.537,27.124,7,ADM3,Flood
PER,Ataura,6,-11.803,-75.439,7,ADM3,Flood
BOL,Municipio Totora,6,-17.591,-65.166,7,ADM3,Flood
BOL,Municipio Villa Alcala,6,-19.426,-64.378,7,ADM3,Flood
BOL,Municipio Reyes,6,-13.156,-66.947,7,ADM3,Flood
CAN,Laluwissin Creek,7,50.456,-121.634,7,?,Wildfire
BOL,Municipio Curahuara de Carangas,6,-17.931,-68.587,7,ADM3,Flood
BOL,Municipio El Alto,6,-16.449,-68.214,7,ADM3,Flood
PER,Balsas,6,-6.836,-78.019,7,ADM3,Flood
BRA,Água Doce,6,-26.997,-51.556,7,ADM2,Storm
BRA,Jaguarão,6,-32.405,-53.332,7,ADM2,Storm
URY,Treinta y Tres,6,-33.079,-54.357,7,ADM1,Storm
PER,Lamay,6,-13.365,-71.92,7,ADM3,Flood
IDN,Lombok Timur,6,-8.633,116.559,7,ADM2,Landslide/Wet mass movement
BRA,Cidreira,6,-30.091,-50.269,7,ADM2,Storm
USA,Covel,6,37.491,-81.323,7,ADM3,Storm
PER,Puyca,6,-14.939,-72.547,7,ADM3,Flood
PER,Puños,7,-9.5,-76.883,7,ADM3,Wildfire
PER,Quinches,6,-12.307,-76.143,7,ADM3,Flood
CHL,Victoria,6,-38.298,-72.233,7,ADM3,Storm
CHL,Penco,6,-36.744,-72.949,7,ADM3,Storm
CHL,San Pedro de Atacama,6,-23.355,-67.892,7,ADM3,Storm
USA,New Richmond,6,37.57,-81.489,7,ADM3,Storm
PER,Alca,6,-15.167,-72.712,7,ADM3,Landslide/Wet mass movement
PER,Alis,6,-12.281,-75.786,7,ADM3,Dry mass movement
COD,Kibombo,6,-4.082,25.49,7,ADM2,Storm
COL,Abrego,6,8.0,-73.2,7,ADM2,Landslide/Wet mass movement
MEX,Hermosillo,6,29.095,-110.969,7,ADM3,Flood
BOL,Municipio Baures,6,-13.567,-62.683,7,ADM3,Flood
